"","school","score","college","white","el","prop_college"
"9287",5604,249.62,0,0,0,0.391304347826087
"9288",5604,330.09,1,1,0,0.391304347826087
"9289",5604,247.6,0,0,0,0.391304347826087
"9290",5604,331.89,1,1,0,0.391304347826087
"9291",5604,259.26,0,1,0,0.391304347826087
"9292",5604,259.22,0,0,0,0.391304347826087
"9293",5604,201.57,0,0,0,0.391304347826087
"9294",5604,235.95,0,0,0,0.391304347826087
"9295",5604,291.91,1,1,0,0.391304347826087
"9296",5604,223.57,0,1,0,0.391304347826087
"9297",5604,260.35,0,0,0,0.391304347826087
"9298",5604,308.31,1,1,0,0.391304347826087
"9299",5604,269.83,1,1,0,0.391304347826087
"9300",5604,256.28,1,1,0,0.391304347826087
"9301",5604,303.14,1,1,0,0.391304347826087
"9302",5604,256.46,0,1,0,0.391304347826087
"9303",5604,246.63,0,1,0,0.391304347826087
"9304",5604,307.08,0,1,0,0.391304347826087
"9305",5604,334.99,1,1,0,0.391304347826087
"9306",5608,315.13,1,1,0,0.681818181818182
"9307",5608,319.62,1,1,0,0.681818181818182
"9308",5608,276.09,1,1,0,0.681818181818182
"9309",5608,280.51,1,0,0,0.681818181818182
"9310",5608,281.96,0,1,0,0.681818181818182
"9311",5608,299.92,1,1,0,0.681818181818182
"9312",5608,349.5,1,1,0,0.681818181818182
"9313",5608,293.11,1,0,0,0.681818181818182
"9314",5608,260.96,1,1,0,0.681818181818182
"9315",5608,321.24,1,1,0,0.681818181818182
"9316",5608,332,1,1,0,0.681818181818182
"9317",5608,290.3,0,1,0,0.681818181818182
"9318",5608,259.37,1,1,0,0.681818181818182
"9319",5608,269.53,0,1,0,0.681818181818182
"9320",5608,235.15,0,0,0,0.681818181818182
"9321",5608,350.3,1,0,0,0.681818181818182
"9322",5608,351.92,1,1,0,0.681818181818182
"9323",5608,292.09,0,1,0,0.681818181818182
"9324",5608,284.85,0,0,0,0.681818181818182
"9325",5608,255.44,1,1,0,0.681818181818182
"9326",5608,326.19,1,1,0,0.681818181818182
"9327",5608,309.11,0,0,0,0.681818181818182
"9328",5612,236.87,0,0,0,0.375
"9329",5612,254.63,0,0,0,0.375
"9330",5612,262.09,1,0,0,0.375
"9331",5612,259.95,1,0,0,0.375
"9332",5612,206.12,0,0,0,0.375
"9333",5612,256.24,0,0,0,0.375
"9334",5612,251.5,0,1,0,0.375
"9335",5612,234.09,1,0,0,0.375
"9336",5613,277.49,1,0,0,0.5
"9337",5613,247.67,1,0,0,0.5
"9338",5613,163.93,1,1,0,0.5
"9339",5613,248.18,1,0,0,0.5
"9340",5613,211.64,1,0,0,0.5
"9341",5613,257.4,0,1,0,0.5
"9342",5613,231.1,0,0,0,0.5
"9343",5613,241.62,0,0,0,0.5
"9344",5613,245.39,0,1,0,0.5
"9345",5613,277.38,0,1,0,0.5
"9346",5613,280.39,1,0,0,0.5
"9347",5613,265.77,1,1,0,0.5
"9348",5613,227.75,1,1,1,0.5
"9349",5613,266.85,1,0,1,0.5
"9350",5613,241.98,0,1,0,0.5
"9351",5613,277.92,1,0,1,0.5
"9352",5613,319.18,1,1,0,0.5
"9353",5613,257.95,0,1,0,0.5
"9354",5613,262.81,1,0,0,0.5
"9355",5613,194.23,0,0,1,0.5
"9356",5613,228.73,0,1,0,0.5
"9357",5613,273.12,0,0,0,0.5
"9358",5613,231.53,0,0,0,0.5
"9359",5613,286.14,0,0,0,0.5
"9360",5613,288.17,0,0,0,0.5
"9361",5613,281.7,1,0,0,0.5
"9362",5613,300.35,0,0,0,0.5
"9363",5613,274.85,1,0,0,0.5
"9364",5653,249.22,0,0,0,0.05
"9365",5653,185.04,0,0,1,0.05
"9366",5653,202.97,0,0,1,0.05
"9367",5653,263.46,0,0,0,0.05
"9368",5653,288.14,1,0,0,0.05
"9369",5653,228.15,0,0,1,0.05
"9370",5653,224.81,0,0,1,0.05
"9371",5653,190.93,0,0,1,0.05
"9372",5653,220.06,0,0,1,0.05
"9373",5653,271.28,0,0,0,0.05
"9374",5653,261.4,0,0,1,0.05
"9375",5653,253.11,0,0,0,0.05
"9376",5653,197.07,0,0,1,0.05
"9377",5653,224.44,0,0,1,0.05
"9378",5653,280.34,0,0,0,0.05
"9379",5653,148.79,0,0,1,0.05
"9380",5653,265.51,0,0,0,0.05
"9381",5653,243.56,0,0,0,0.05
"9382",5653,210.63,0,0,1,0.05
"9383",5653,223.5,0,0,1,0.05
"9384",5656,278.1,1,0,0,0.2
"9385",5656,288.45,0,1,0,0.2
"9386",5656,234.76,0,1,0,0.2
"9387",5656,292.26,0,1,0,0.2
"9388",5656,277.03,0,1,0,0.2
"9389",5656,255.23,0,1,0,0.2
"9390",5656,235.84,0,1,0,0.2
"9391",5656,332.52,0,1,0,0.2
"9392",5656,324.45,0,1,0,0.2
"9393",5656,263.23,1,1,0,0.2
"9394",5662,287.23,0,1,0,0.166666666666667
"9395",5662,302.27,0,1,0,0.166666666666667
"9396",5662,230.17,0,1,0,0.166666666666667
"9397",5662,282.38,1,1,0,0.166666666666667
"9398",5662,291.84,0,1,0,0.166666666666667
"9399",5662,298.8,1,1,0,0.166666666666667
"9400",5662,269.17,1,1,0,0.166666666666667
"9401",5662,264.8,0,1,0,0.166666666666667
"9402",5662,286.87,1,1,0,0.166666666666667
"9403",5662,269.29,0,1,0,0.166666666666667
"9404",5662,309.2,0,1,0,0.166666666666667
"9405",5662,281.03,0,1,0,0.166666666666667
"9406",5662,282.38,0,1,0,0.166666666666667
"9407",5662,254.24,0,0,0,0.166666666666667
"9408",5662,297.94,0,1,0,0.166666666666667
"9409",5662,283.1,0,1,0,0.166666666666667
"9410",5662,270.69,0,1,0,0.166666666666667
"9411",5662,212.74,0,1,0,0.166666666666667
"9412",5662,204.36,0,1,0,0.166666666666667
"9413",5662,253.06,0,0,0,0.166666666666667
"9414",5662,263.9,0,1,0,0.166666666666667
"9415",5662,276.5,0,1,0,0.166666666666667
"9416",5662,307.4,0,1,0,0.166666666666667
"9417",5662,232.36,0,1,0,0.166666666666667
"9418",5682,257.7,0,1,0,0.346153846153846
"9419",5682,234.41,0,1,0,0.346153846153846
"9420",5682,263.57,0,1,0,0.346153846153846
"9421",5682,267.47,0,1,0,0.346153846153846
"9422",5682,232.53,1,0,0,0.346153846153846
"9423",5682,242.58,0,0,0,0.346153846153846
"9424",5682,286.72,0,1,0,0.346153846153846
"9425",5682,284.91,0,1,0,0.346153846153846
"9426",5682,283.73,0,0,0,0.346153846153846
"9427",5682,263.45,1,1,0,0.346153846153846
"9428",5682,234.25,1,0,0,0.346153846153846
"9429",5682,286.8,1,1,0,0.346153846153846
"9430",5682,255.76,0,1,0,0.346153846153846
"9431",5682,286.67,1,0,0,0.346153846153846
"9432",5682,279.29,0,1,0,0.346153846153846
"9433",5682,220.11,0,0,0,0.346153846153846
"9434",5682,282.91,1,1,0,0.346153846153846
"9435",5682,281.61,0,1,0,0.346153846153846
"9436",5682,244.9,1,0,0,0.346153846153846
"9437",5682,248.59,0,1,0,0.346153846153846
"9438",5682,283.54,0,1,0,0.346153846153846
"9439",5682,224.85,1,0,0,0.346153846153846
"9440",5682,264.42,0,1,0,0.346153846153846
"9441",5682,259.49,0,0,0,0.346153846153846
"9442",5682,286.85,1,1,0,0.346153846153846
"9443",5682,276.74,0,1,0,0.346153846153846
"9444",5685,232.37,0,0,0,0.333333333333333
"9445",5685,262.44,1,0,0,0.333333333333333
"9446",5685,258.7,0,1,0,0.333333333333333
"9447",5685,239.2,0,0,0,0.333333333333333
"9448",5685,242.48,1,0,0,0.333333333333333
"9449",5685,258.97,0,0,0,0.333333333333333
"9450",5687,249.67,0,1,0,0.363636363636364
"9451",5687,260.42,0,1,0,0.363636363636364
"9452",5687,261.73,1,1,0,0.363636363636364
"9453",5687,301.9,0,0,0,0.363636363636364
"9454",5687,271.51,0,1,0,0.363636363636364
"9455",5687,281.09,0,1,0,0.363636363636364
"9456",5687,301.54,0,1,0,0.363636363636364
"9457",5687,255.07,1,1,0,0.363636363636364
"9458",5687,263.73,0,1,0,0.363636363636364
"9459",5687,272.69,0,1,0,0.363636363636364
"9460",5687,230.98,0,0,0,0.363636363636364
"9461",5687,297.95,0,1,0,0.363636363636364
"9462",5687,297.8,1,1,0,0.363636363636364
"9463",5687,259.81,0,1,0,0.363636363636364
"9464",5687,320.14,0,1,0,0.363636363636364
"9465",5687,313.67,1,1,0,0.363636363636364
"9466",5687,313.64,1,1,0,0.363636363636364
"9467",5687,317.6,0,1,0,0.363636363636364
"9468",5687,255.33,0,1,0,0.363636363636364
"9469",5687,294.58,1,1,0,0.363636363636364
"9470",5687,298.7,1,1,0,0.363636363636364
"9471",5687,284.49,1,1,0,0.363636363636364
"9472",5688,290.38,1,1,0,0.222222222222222
"9473",5688,247.27,0,1,0,0.222222222222222
"9474",5688,234.27,0,1,0,0.222222222222222
"9475",5688,271.72,0,1,0,0.222222222222222
"9476",5688,275.14,0,1,0,0.222222222222222
"9477",5688,280.04,0,1,0,0.222222222222222
"9478",5688,299.44,0,1,0,0.222222222222222
"9479",5688,233.53,0,1,0,0.222222222222222
"9480",5688,234.77,0,1,0,0.222222222222222
"9481",5688,277.81,1,1,0,0.222222222222222
"9482",5688,283.35,0,1,0,0.222222222222222
"9483",5688,279.98,0,1,0,0.222222222222222
"9484",5688,243.04,0,1,0,0.222222222222222
"9485",5688,206.24,1,1,0,0.222222222222222
"9486",5688,276.95,0,1,0,0.222222222222222
"9487",5688,280.74,0,1,0,0.222222222222222
"9488",5688,297.81,0,1,0,0.222222222222222
"9489",5688,249.99,1,1,0,0.222222222222222
"9490",5688,267.24,0,1,0,0.222222222222222
"9491",5688,228.34,0,1,0,0.222222222222222
"9492",5688,232.83,1,1,0,0.222222222222222
"9493",5688,249.38,0,1,0,0.222222222222222
"9494",5688,273.46,0,1,0,0.222222222222222
"9495",5688,294.75,1,1,0,0.222222222222222
"9496",5688,222.23,0,1,0,0.222222222222222
"9497",5688,280.16,0,1,0,0.222222222222222
"9498",5688,259.35,0,1,0,0.222222222222222
"9499",5753,238.88,1,0,0,0.263157894736842
"9500",5753,143.47,1,0,1,0.263157894736842
"9501",5753,212.21,0,0,0,0.263157894736842
"9502",5753,269.65,0,0,0,0.263157894736842
"9503",5753,231.56,0,0,0,0.263157894736842
"9504",5753,238.81,0,0,0,0.263157894736842
"9505",5753,224.51,0,0,0,0.263157894736842
"9506",5753,239.22,1,0,0,0.263157894736842
"9507",5753,281.36,1,1,0,0.263157894736842
"9508",5753,287.14,0,0,0,0.263157894736842
"9509",5753,284.3,1,1,0,0.263157894736842
"9510",5753,258.81,0,0,0,0.263157894736842
"9511",5753,213.98,0,0,1,0.263157894736842
"9512",5753,293.47,0,0,0,0.263157894736842
"9513",5753,250.02,0,0,0,0.263157894736842
"9514",5753,237.86,0,0,1,0.263157894736842
"9515",5753,299.91,0,0,0,0.263157894736842
"9516",5753,257.1,0,0,0,0.263157894736842
"9517",5753,230.12,0,0,0,0.263157894736842
"9518",5760,221.77,1,0,0,0.318181818181818
"9519",5760,271.51,0,0,0,0.318181818181818
"9520",5760,268.42,0,0,0,0.318181818181818
"9521",5760,356.27,1,1,0,0.318181818181818
"9522",5760,269,1,0,0,0.318181818181818
"9523",5760,256.95,0,0,0,0.318181818181818
"9524",5760,233.08,0,0,0,0.318181818181818
"9525",5760,240.62,1,0,0,0.318181818181818
"9526",5760,314.94,1,1,0,0.318181818181818
"9527",5760,263.19,0,0,0,0.318181818181818
"9528",5760,314.84,1,1,0,0.318181818181818
"9529",5760,315.86,0,0,0,0.318181818181818
"9530",5760,249.33,0,0,0,0.318181818181818
"9531",5760,229.52,0,1,0,0.318181818181818
"9532",5760,268.43,0,0,0,0.318181818181818
"9533",5760,292.73,0,0,0,0.318181818181818
"9534",5760,249.1,0,0,0,0.318181818181818
"9535",5760,258.84,0,0,0,0.318181818181818
"9536",5760,330.66,1,1,0,0.318181818181818
"9537",5760,246.08,0,0,0,0.318181818181818
"9538",5760,288.98,0,1,0,0.318181818181818
"9539",5760,269.67,0,1,0,0.318181818181818
"9540",5797,300.51,1,1,0,0.739130434782609
"9541",5797,303.89,0,1,0,0.739130434782609
"9542",5797,309.62,0,1,0,0.739130434782609
"9543",5797,287.16,1,1,0,0.739130434782609
"9544",5797,299.04,1,1,0,0.739130434782609
"9545",5797,339.62,1,1,0,0.739130434782609
"9546",5797,268.15,1,1,0,0.739130434782609
"9547",5797,322.84,0,1,0,0.739130434782609
"9548",5797,289.31,1,1,0,0.739130434782609
"9549",5797,301.31,1,1,0,0.739130434782609
"9550",5797,274.61,1,0,1,0.739130434782609
"9551",5797,273.81,0,1,0,0.739130434782609
"9552",5797,319.6,1,1,0,0.739130434782609
"9553",5797,316.09,1,1,0,0.739130434782609
"9554",5797,322.37,1,1,0,0.739130434782609
"9555",5797,311.17,1,1,0,0.739130434782609
"9556",5797,287.67,1,1,0,0.739130434782609
"9557",5797,294.16,0,1,0,0.739130434782609
"9558",5797,318.19,1,1,0,0.739130434782609
"9559",5797,301.44,1,1,0,0.739130434782609
"9560",5797,325.18,1,1,0,0.739130434782609
"9561",5797,301.92,0,1,0,0.739130434782609
"9562",5797,318.79,1,1,0,0.739130434782609
"9563",5799,252.75,1,1,0,0.875
"9564",5799,310.93,1,1,0,0.875
"9565",5799,285.83,1,1,0,0.875
"9566",5799,290.91,1,1,0,0.875
"9567",5799,324.3,1,1,0,0.875
"9568",5799,278.46,0,1,0,0.875
"9569",5799,265.34,0,1,0,0.875
"9570",5799,296.11,1,1,0,0.875
"9571",5799,304.46,0,1,0,0.875
"9572",5799,321.2,1,1,0,0.875
"9573",5799,256.28,1,0,1,0.875
"9574",5799,302.95,1,1,0,0.875
"9575",5799,259.44,1,1,0,0.875
"9576",5799,280.43,1,1,0,0.875
"9577",5799,318.92,1,0,0,0.875
"9578",5799,295.25,1,1,0,0.875
"9579",5799,269.58,1,1,0,0.875
"9580",5799,299.26,1,1,0,0.875
"9581",5799,309.89,1,1,0,0.875
"9582",5799,275.02,1,1,0,0.875
"9583",5799,337.74,1,1,0,0.875
"9584",5799,307.82,1,1,0,0.875
"9585",5799,327.17,1,1,0,0.875
"9586",5799,267.81,1,1,0,0.875
"9587",5843,252.1,0,0,1,0.206896551724138
"9588",5843,217.97,0,0,0,0.206896551724138
"9589",5843,289.85,0,0,0,0.206896551724138
"9590",5843,237.98,0,0,1,0.206896551724138
"9591",5843,250.39,0,0,0,0.206896551724138
"9592",5843,274.35,0,0,0,0.206896551724138
"9593",5843,303.87,1,0,1,0.206896551724138
"9594",5843,264.56,0,0,0,0.206896551724138
"9595",5843,298.79,0,0,0,0.206896551724138
"9596",5843,278.89,1,0,1,0.206896551724138
"9597",5843,279.23,0,0,0,0.206896551724138
"9598",5843,239,0,0,0,0.206896551724138
"9599",5843,217.55,0,0,0,0.206896551724138
"9600",5843,297.66,0,0,0,0.206896551724138
"9601",5843,271.55,0,0,0,0.206896551724138
"9602",5843,246.05,0,0,0,0.206896551724138
"9603",5843,270.02,1,0,0,0.206896551724138
"9604",5843,256.64,1,0,0,0.206896551724138
"9605",5843,273.2,0,0,1,0.206896551724138
"9606",5843,246.31,0,0,1,0.206896551724138
"9607",5843,242.57,0,0,0,0.206896551724138
"9608",5843,210.8,0,0,0,0.206896551724138
"9609",5843,258.25,0,0,0,0.206896551724138
"9610",5843,287.29,0,0,1,0.206896551724138
"9611",5843,294.35,0,0,0,0.206896551724138
"9612",5843,192.89,0,0,0,0.206896551724138
"9613",5843,234.62,1,0,0,0.206896551724138
"9614",5843,297.31,0,0,0,0.206896551724138
"9615",5843,299.01,1,0,0,0.206896551724138
"9616",5852,262.26,1,0,0,0.545454545454545
"9617",5852,282.95,0,0,0,0.545454545454545
"9618",5852,266.92,1,0,0,0.545454545454545
"9619",5852,335.59,1,1,0,0.545454545454545
"9620",5852,346.06,1,0,0,0.545454545454545
"9621",5852,282.63,0,0,0,0.545454545454545
"9622",5852,263.88,0,0,0,0.545454545454545
"9623",5852,256.61,0,0,0,0.545454545454545
"9624",5852,305.88,1,0,0,0.545454545454545
"9625",5852,309.61,1,0,0,0.545454545454545
"9626",5852,226.88,0,0,0,0.545454545454545
"9627",5852,258.58,0,0,0,0.545454545454545
"9628",5852,300.93,0,0,0,0.545454545454545
"9629",5852,211.96,0,0,0,0.545454545454545
"9630",5852,254.18,1,0,0,0.545454545454545
"9631",5852,221.8,1,0,0,0.545454545454545
"9632",5852,248.89,1,0,0,0.545454545454545
"9633",5852,325.51,1,1,0,0.545454545454545
"9634",5852,260.58,1,0,0,0.545454545454545
"9635",5852,284.39,0,0,0,0.545454545454545
"9636",5852,257.22,1,0,0,0.545454545454545
"9637",5852,266.87,0,0,0,0.545454545454545
"9638",5873,258.41,0,0,0,0.142857142857143
"9639",5873,205.58,0,0,1,0.142857142857143
"9640",5873,255.29,1,0,0,0.142857142857143
"9641",5873,225.35,0,0,1,0.142857142857143
"9642",5873,221.84,0,0,0,0.142857142857143
"9643",5873,217.64,0,0,1,0.142857142857143
"9644",5873,276.79,0,0,0,0.142857142857143
"9645",5873,239.19,0,0,1,0.142857142857143
"9646",5873,265.16,0,0,0,0.142857142857143
"9647",5873,273.51,1,0,0,0.142857142857143
"9648",5873,261.12,0,0,0,0.142857142857143
"9649",5873,252.21,0,0,1,0.142857142857143
"9650",5873,226.88,1,0,0,0.142857142857143
"9651",5873,285.85,0,0,1,0.142857142857143
"9652",5873,259.09,0,0,0,0.142857142857143
"9653",5873,255.12,0,0,0,0.142857142857143
"9654",5873,234.85,0,0,1,0.142857142857143
"9655",5873,190.76,0,0,1,0.142857142857143
"9656",5873,252.86,0,0,1,0.142857142857143
"9657",5873,232.02,0,0,1,0.142857142857143
"9658",5873,250.32,0,0,0,0.142857142857143
"9659",5873,211.93,0,0,1,0.142857142857143
"9660",5873,249.31,0,0,0,0.142857142857143
"9661",5873,255.04,0,0,1,0.142857142857143
"9662",5873,224.43,0,0,1,0.142857142857143
"9663",5873,237.65,0,0,0,0.142857142857143
"9664",5873,275.8,0,0,0,0.142857142857143
"9665",5873,284.39,0,0,0,0.142857142857143
"9666",5873,260.08,0,0,0,0.142857142857143
"9667",5873,265.54,1,0,0,0.142857142857143
"9668",5873,287.08,1,0,0,0.142857142857143
"9669",5873,246.37,0,0,1,0.142857142857143
"9670",5873,245.66,0,0,1,0.142857142857143
"9671",5873,231.32,0,0,0,0.142857142857143
"9672",5873,242.29,0,0,0,0.142857142857143
"9673",5873,238.98,0,0,1,0.142857142857143
"9674",5873,217.11,0,0,0,0.142857142857143
"9675",5873,237.05,1,0,0,0.142857142857143
"9676",5873,238.43,0,0,0,0.142857142857143
"9677",5873,300.52,0,0,1,0.142857142857143
"9678",5873,259.93,0,0,0,0.142857142857143
"9679",5873,307.53,0,0,0,0.142857142857143
"9680",5877,283.87,0,1,0,0.173913043478261
"9681",5877,316.19,0,0,0,0.173913043478261
"9682",5877,256.35,0,0,1,0.173913043478261
"9683",5877,273.85,0,1,0,0.173913043478261
"9684",5877,306.82,0,0,0,0.173913043478261
"9685",5877,258.68,0,0,0,0.173913043478261
"9686",5877,230.37,0,1,0,0.173913043478261
"9687",5877,274.68,0,0,1,0.173913043478261
"9688",5877,265.46,0,0,0,0.173913043478261
"9689",5877,275.16,0,0,0,0.173913043478261
"9690",5877,302.01,1,1,0,0.173913043478261
"9691",5877,272.01,0,0,1,0.173913043478261
"9692",5877,289.1,0,1,0,0.173913043478261
"9693",5877,284.47,0,1,0,0.173913043478261
"9694",5877,284.18,0,1,0,0.173913043478261
"9695",5877,282.8,0,1,0,0.173913043478261
"9696",5877,278.36,1,0,0,0.173913043478261
"9697",5877,308.22,0,1,0,0.173913043478261
"9698",5877,237.96,1,0,0,0.173913043478261
"9699",5877,215.34,0,0,0,0.173913043478261
"9700",5877,237.47,0,0,1,0.173913043478261
"9701",5877,219.24,0,1,0,0.173913043478261
"9702",5877,334.41,1,1,0,0.173913043478261
"9703",5895,273.19,1,1,0,0.384615384615385
"9704",5895,277.52,1,0,0,0.384615384615385
"9705",5895,321.15,1,1,0,0.384615384615385
"9706",5895,298.87,0,0,0,0.384615384615385
"9707",5895,289.18,0,1,0,0.384615384615385
"9708",5895,242.6,0,1,0,0.384615384615385
"9709",5895,289.89,0,1,0,0.384615384615385
"9710",5895,270.91,0,1,0,0.384615384615385
"9711",5895,240.29,0,0,0,0.384615384615385
"9712",5895,297.31,0,1,0,0.384615384615385
"9713",5895,318.14,1,1,0,0.384615384615385
"9714",5895,295.31,0,1,0,0.384615384615385
"9715",5895,292.89,1,0,0,0.384615384615385
"9716",5895,296.74,0,1,0,0.384615384615385
"9717",5895,313.33,0,1,0,0.384615384615385
"9718",5895,313.15,1,1,0,0.384615384615385
"9719",5895,255.61,0,1,0,0.384615384615385
"9720",5895,282.75,1,1,0,0.384615384615385
"9721",5895,315.88,1,1,0,0.384615384615385
"9722",5895,267.02,0,0,0,0.384615384615385
"9723",5895,270.86,1,0,0,0.384615384615385
"9724",5895,312.61,0,0,0,0.384615384615385
"9725",5895,264.18,0,1,0,0.384615384615385
"9726",5895,201.79,0,1,0,0.384615384615385
"9727",5895,293.91,0,0,0,0.384615384615385
"9728",5895,328.79,1,1,0,0.384615384615385
"9729",5906,294.61,1,1,0,0.64
"9730",5906,357.65,1,1,0,0.64
"9731",5906,273.13,0,1,0,0.64
"9732",5906,240.2,0,1,0,0.64
"9733",5906,286.37,1,1,0,0.64
"9734",5906,364.95,1,1,0,0.64
"9735",5906,251.94,1,1,0,0.64
"9736",5906,327.22,1,1,0,0.64
"9737",5906,237.85,0,1,0,0.64
"9738",5906,321.47,1,1,0,0.64
"9739",5906,286.89,0,1,0,0.64
"9740",5906,341.11,1,1,0,0.64
"9741",5906,286.02,1,1,0,0.64
"9742",5906,293.72,1,1,0,0.64
"9743",5906,258.26,0,1,0,0.64
"9744",5906,278.42,1,1,0,0.64
"9745",5906,234.56,0,1,0,0.64
"9746",5906,215.86,0,1,0,0.64
"9747",5906,306.32,1,1,0,0.64
"9748",5906,254.45,1,1,0,0.64
"9749",5906,265.59,1,1,0,0.64
"9750",5906,332.91,1,1,0,0.64
"9751",5906,333.81,1,1,0,0.64
"9752",5906,271.69,1,1,0,0.64
"9753",5906,262.22,0,1,0,0.64
"9754",5906,230.85,1,1,0,0.64
"9755",5906,329.47,1,1,0,0.64
"9756",5906,298.98,0,1,0,0.64
"9757",5906,343.11,0,1,0,0.64
"9758",5906,283.43,1,1,0,0.64
"9759",5906,252.91,1,1,0,0.64
"9760",5906,294.7,1,1,0,0.64
"9761",5906,269.36,0,1,0,0.64
"9762",5906,252.88,0,1,0,0.64
"9763",5906,253.87,0,1,0,0.64
"9764",5906,303.65,1,1,0,0.64
"9765",5906,236.28,0,1,0,0.64
"9766",5906,338.95,1,1,0,0.64
"9767",5906,250.23,1,1,0,0.64
"9768",5906,349.76,1,1,0,0.64
"9769",5906,260.3,0,1,0,0.64
"9770",5906,315.7,1,1,0,0.64
"9771",5906,308.91,1,1,0,0.64
"9772",5906,240.9,0,1,0,0.64
"9773",5906,269.26,0,1,0,0.64
"9774",5906,279.61,1,1,0,0.64
"9775",5906,300.11,1,1,0,0.64
"9776",5906,338.91,1,1,0,0.64
"9777",5906,269.5,0,1,0,0.64
"9778",5906,287.36,1,1,0,0.64
"9779",5927,302.99,0,1,0,0.5
"9780",5927,261.3,0,1,0,0.5
"9781",5927,242.68,0,0,0,0.5
"9782",5927,238.76,1,0,0,0.5
"9783",5927,292.49,1,0,0,0.5
"9784",5927,347.15,0,0,0,0.5
"9785",5927,314.82,0,0,0,0.5
"9786",5927,287.1,0,0,1,0.5
"9787",5927,319.8,1,0,0,0.5
"9788",5927,313.62,0,0,0,0.5
"9789",5927,256.87,1,0,0,0.5
"9790",5927,330.06,1,1,0,0.5
"9791",5927,297.91,1,1,0,0.5
"9792",5927,318.85,1,1,0,0.5
"9793",5927,248.2,1,1,0,0.5
"9794",5927,256.03,0,1,0,0.5
"9795",5927,279.05,1,1,0,0.5
"9796",5927,350.05,1,0,0,0.5
"9797",5927,323.01,0,0,0,0.5
"9798",5927,300.54,1,1,0,0.5
"9799",5927,287.9,0,1,0,0.5
"9800",5927,278.36,1,1,0,0.5
"9801",5927,224.04,0,0,0,0.5
"9802",5927,238.43,0,0,0,0.5
"9803",5927,288.11,0,1,0,0.5
"9804",5927,305.9,0,0,0,0.5
"9805",5927,249.98,0,1,0,0.5
"9806",5927,299.61,1,0,1,0.5
"9807",5927,336.01,1,0,0,0.5
"9808",5927,303.35,1,0,0,0.5
"9809",5934,294.07,1,1,0,0.758620689655172
"9810",5934,349.58,1,0,0,0.758620689655172
"9811",5934,294.56,1,1,0,0.758620689655172
"9812",5934,306.65,1,0,1,0.758620689655172
"9813",5934,302.24,1,1,0,0.758620689655172
"9814",5934,282.8,1,1,0,0.758620689655172
"9815",5934,285.07,0,0,0,0.758620689655172
"9816",5934,338.92,0,0,0,0.758620689655172
"9817",5934,295.25,1,1,0,0.758620689655172
"9818",5934,292.45,1,0,0,0.758620689655172
"9819",5934,346.25,1,1,0,0.758620689655172
"9820",5934,265.63,1,0,0,0.758620689655172
"9821",5934,277.96,0,0,0,0.758620689655172
"9822",5934,297.69,1,1,0,0.758620689655172
"9823",5934,292.27,0,0,0,0.758620689655172
"9824",5934,393.65,1,1,0,0.758620689655172
"9825",5934,368.14,1,0,0,0.758620689655172
"9826",5934,301.97,1,0,0,0.758620689655172
"9827",5934,315.3,1,1,0,0.758620689655172
"9828",5934,320.46,1,1,0,0.758620689655172
"9829",5934,269.16,0,0,0,0.758620689655172
"9830",5934,279.46,0,0,0,0.758620689655172
"9831",5934,287.21,1,0,1,0.758620689655172
"9832",5934,353,1,0,0,0.758620689655172
"9833",5934,322.81,1,1,0,0.758620689655172
"9834",5934,350.96,1,1,0,0.758620689655172
"9835",5934,292.41,1,0,0,0.758620689655172
"9836",5934,271.53,0,0,0,0.758620689655172
"9837",5934,316.32,1,1,0,0.758620689655172
"9838",5957,244.72,1,0,0,0.352941176470588
"9839",5957,264.28,0,0,0,0.352941176470588
"9840",5957,234.88,1,0,0,0.352941176470588
"9841",5957,195.49,0,0,1,0.352941176470588
"9842",5957,279.88,1,0,0,0.352941176470588
"9843",5957,284.72,0,0,0,0.352941176470588
"9844",5957,287.15,0,0,0,0.352941176470588
"9845",5957,307.23,0,0,0,0.352941176470588
"9846",5957,230.54,1,0,0,0.352941176470588
"9847",5957,263.66,0,0,0,0.352941176470588
"9848",5957,199.13,0,0,1,0.352941176470588
